term,alpha_i,alpha_not_i
accordance,0.04180059415895364,2054.30289452936
according,0.2455244427709916,1449.0718096056485
account,0.06955763350205413,691.0565895975293
accountability,0.0011049329841658433,61.64706624376666
accountable,0.0018619287098072936,151.68202417209676
accounting,0.006082324238680826,422.8977081058823
accounts,0.07820188807419719,1812.0436543616413
accuracy,0.01797500641427799,715.7356593805084
accurate,0.026325978847917694,259.8480355600511
accurately,0.005206327010452386,177.66270944081757
accusation,0.0009438238711662747,50.26035093091927
accusations,0.0018147834679523738,113.10897855627924
accuse,0.002858150246122243,194.03423563024913
accused,0.009885996073113428,299.5255353458088
ace,0.0030762327056103322,199.98252114085233
achieve,0.03952454192125991,889.4583009720935
achieved,0.00832175289875282,255.4984950916466
acid,0.005374220630475375,154.5974305589275
ack,0.001242079927808883,80.56150085228995
acknowledge,0.05216413329200056,2252.696667342053
acknowledged,0.0037515557921281423,186.09861686117983
aclu,0.0037272996663614178,187.13689341302558
acm,0.0020311413496839985,67.46605576608968
acquire,0.0053236652417205715,158.4466513613156
acquired,0.0056821053334812945,212.1038384881576
acquiring,0.0021955022661168757,219.8320692898492
acquisition,0.003046988884563107,143.26972137287837
acronym,0.0010007770140084563,65.85168899375262
across,0.1331516723008266,971.8222222708523
acs,0.020051839694596608,1195.7089789574668
act,0.05078059732822095,362.22167433784927
acted,0.01075332827134837,794.1836810343968
acting,0.11118991989991787,1545.3521289504527
action,0.16169813288969673,924.6152049315726
actions,0.03406052174565282,248.41039636780405
activated,0.001303884076730656,58.15618094114489
active,0.02080425649866441,217.96207526841124
actively,0.007500886515144373,204.16379061946472
activists,0.0033007145391678126,219.6582374606913
activities,0.0192652734123279,201.34462660747144
activity,0.05517300496267551,569.6838418898909
acts,0.06675230890702501,791.8279695882842
actual,0.06805755662323403,589.9489219414567
actually,0.40573235064675006,740.3965414023756
acute,0.030609974390206227,2756.1141041057645
ad,0.03799407169572311,387.0717703983809
adam,0.0075176999019256055,85.40703193126704
adams,0.013028608929364733,221.15992831232538
adapt,0.0010400408145163362,70.32311835433406
adaptec,0.001568710434565252,41.8901184376043
adapted,0.0024017892375849032,115.13876128112835
adapter,0.007758325906738882,97.27819350037379
adapters,0.002508571246426028,95.57548108157536
adaptor,0.003464139543021695,125.08466748261932
adb,0.001209864977967454,35.40361323563527
add,0.2207956818364642,625.7675705214298
added,0.06725374137996107,616.1471012092446
adding,0.014223075125745934,227.0641248477639
addition,0.14555255810763598,1276.9992593278423
additional,0.14672734912283633,1571.0097308908735
additionally,0.0028954815943311005,93.9793855798923
additions,0.00444427376870011,221.19846306029075
address,0.11379670782823578,341.03898128467756
addressed,0.21145992794462748,4328.32554864535
addresses,0.05671437864318148,1087.9839846251496
addressing,0.07246341515789355,1664.9567476128184
adds,0.005135351750875289,126.54688881408448
adequate,0.04138335448926302,1412.1184107882927
adequately,0.003603360471677405,235.191545463574
adjust,0.0040047233348258875,106.29648485750599
adjustable,0.001523977237533503,60.313545253268046
adjusted,0.0031068838088239735,184.67057963222788
adjusting,0.002999243938844484,347.2991055778511
adjustment,0.0040524345498008495,343.3709857940514
adl,0.0009341623372281064,42.01626955442074
admin,0.007156707257762395,662.0125755353776
administration,0.040565234541197634,393.4788520476396
administrative,0.005726558009337838,234.2609512371621
administrator,0.009731081009741224,314.85760578379615
admit,0.13981165188438177,1696.0945245554462
admits,0.0011368695155100446,58.42467981632753
admitted,0.006408235548089128,149.98655951762044
admittedly,0.005913386339743269,167.60220896895947
admitting,0.001275843038435035,55.94317691241856
adobe,0.002371083370455968,59.90103924497015
adolf,0.0013381577772948192,83.07759787870692
adopt,0.009280533002948104,260.21595199053723
adopted,0.009103474426268772,223.56349298477048
adress,0.0009972022898059524,65.48323886429993
ads,0.004792940199236319,120.05848610448365
adult,0.006262613072475737,158.5309432901615
adults,0.027617482149224843,939.4935798197563
advance,0.06639061885085985,177.74785322112228
advanced,0.01902746931856432,207.57487718157844
advancement,0.0020591970491636046,105.22596536946156
advances,0.018857494309063312,1379.0315417745203
advantage,0.02108237670389819,181.21258257303313
advantages,0.005252409277485019,131.9773616771344
adventure,0.0010006024916460235,55.79754283171395
adventures,0.002145191658535182,173.42118145122595
adverse,0.0012169348752404786,73.02158398832768
advertise,0.00684181818702398,687.7966899282452
advertised,0.005449629922143131,259.93347662763995
advertising,0.007655147334163823,157.353834539575
advice,0.023337480401772807,142.6877242188597
advise,0.003655270369610391,182.46762741530105
advised,0.027476601797093023,2550.3470720474793
advisory,0.003926632357789057,237.04405325048396
advocacy,0.0017681980908296508,161.3409636577979
advocate,0.007117633602593081,205.61654034666537
advocated,0.002129044802672394,210.7239716911435
advocates,0.0036764502299572207,183.99279578901834
advocating,0.005510215614188137,402.8026864243554
ae,0.009048523997187878,707.1712107625011
aero,0.0011655924980948343,58.4062731928431
aeronautics,0.008109969839039392,928.8031701654187
aerospace,0.0023750405161377837,87.35813382458535
af,0.007184914433098487,215.19430859346517
affair,0.008433474206181355,354.24899334501015
affairs,0.010000066193942015,237.57461888504554
affect,0.11488686060029434,3161.5669617160206
affected,0.00983729930617679,168.59807595316641
affecting,0.0037996668491785666,132.4995888394299
affects,0.003753956013761667,236.60613938771414
affiliated,0.004199139294274772,240.41981856921126
affiliation,0.0066959039822500725,301.6884040189224
afford,0.041120878987179546,783.7290451396132
affordable,0.0021209267350690004,82.15075818296378
afraid,0.03260996396215804,574.2539609509827
africa,0.0484063435756859,1959.778488793217
african,0.00335581338555983,120.21328250907253
after,0.582947491236626,526.0186884386754
aftermarket,0.0009539725625445645,60.63590946302486
afternoon,0.005735701550994729,157.2251623938062
afterward,0.0028521151856469784,197.99151957372422
afterwards,0.008435752744119871,372.794607382372
ag,0.0014482848210659793,61.85634468211503
again,1.2136885908773842,2340.5437457095254
against,0.34002971622808975,661.9091427390067
agdam,0.0013872803511099437,73.25842382204767
age,0.03501223526666828,273.09543428432056
aged,0.0017127678808489177,103.2391129606185
agencies,0.045600912978286286,494.1164929137337
agency,0.051041908439812704,603.0383536816829
agenda,0.008508915805653156,167.13262535891803
agent,0.013200913683987231,200.19439599311477
agents,0.014491392907595376,204.77481283999293
ages,0.0182360369156715,1014.9624480582789
aggression,0.0023678377704510773,160.03288080450304
aggressive,0.002776720366637715,89.49615278292947
aggressively,0.002523038222214043,233.3922916499366
agnostic,0.017711572489321557,913.3117360726244
ago,0.32747119633016314,749.4119879319446
agree,0.2746971851283396,935.2611057491719
agreed,0.01655664330059057,216.5973868137227
agreeing,0.0035655070604786714,201.24552687943034
agreement,0.017083164748969645,366.7206563470206
agreements,0.004326078265267184,269.4700006250772
agrees,0.0032213307261968523,127.45817137006024
agriculture,0.002848584699776147,162.17245017792047
ah,0.012422380006120256,133.0600946692326
ahead,0.024194214921667217,219.06176962015078
ahh,0.002322642210345697,233.66517923802294
ahl,0.0018664506957689836,49.396882103293784
ai,0.0073045180287944845,167.54936678122604
aid,0.019258870952007467,248.7896969162475
aids,0.005282652540096172,138.56858687673378
aim,0.005954158043452114,221.08818069393334
aimed,0.012468244026354491,407.2793952335865
ain,0.005004702117103114,107.72082898551464
air,0.03555128871293956,188.20756163488474
aircraft,0.011876734612022353,364.1925573879013
airplane,0.0016569695110071228,79.68158305618157
airport,0.0021695107088766383,89.58733757574174
aix,0.004968572644113093,189.4648770147198
aj,0.003910967511346684,215.3355917473698
ak,0.008663371282585729,383.1467898556198
aka,0.004089457079921555,213.84756250906727
akin,0.0014281273008145607,85.22840873054983
al,0.050922052296182053,237.4865621844046
ala,0.0025728687534562725,239.74350014470642
alabama,0.06894240516766295,2398.5346788165357
alan,0.006882130805210402,149.67307169276006
alarm,0.0020378333777854502,59.92376148338495
alarms,0.0013966448374448893,114.73622134935947
alas,0.0028153528764861464,123.98454323077537
alaska,0.002117174390588647,75.4487569977077
albeit,0.0031532494582933593,147.69046169644557
albert,0.0031839909795252043,91.72554264685539
alberta,0.002819635006251874,272.1179427330201
alcohol,0.003796668151481776,74.65587917129767
alert,0.0013316929638783565,78.99278417437492
alex,0.0023911989327352434,102.61995014903856
alexander,0.01180891392139538,391.1507795450435
algorithm,0.0232165775037321,155.12724570916333
algorithms,0.01971826107871839,384.8270005152729
ali,0.003019994914951517,214.23361524088693
alias,0.0034319883209732306,194.74067296564382
aliases,0.0054586745959311605,575.0230857566712
alice,0.001234423851821881,98.31628302453663
alien,0.0037859117187064475,128.17553043886943
alignment,0.004445261720742226,330.46383449525274
alike,0.014350894309216324,665.2136700544676
alive,0.034240249707741734,401.0176073374868
all,2.3097601060199318,623.200377864143
allah,0.0016047626982718408,59.48790476577878
allegations,0.006172612810488135,325.027953571073
alleged,0.005666192746576316,129.91509423149472
allegedly,0.0035367983791329215,223.13744971805625
allen,0.01070568093523118,186.41091237105158
allergic,0.003033454021937512,105.36552850947686
allergies,0.0006725789221103688,32.634351047648906
allergy,0.0033189191943615347,383.26794237064024
alliance,0.001568064752733846,116.91821130276047
allies,0.015137445372685885,724.668987965721
allocate,0.0012125005952964626,108.79197870565245
allocated,0.007122230808653978,516.1414633440792
allow,0.06576991025500278,260.4354129356433
allowed,0.24429320779722574,2179.680132223811
allowing,0.10682046593563357,2177.2168000277543
allows,0.03044320577787396,332.1388506874716
almost,0.1231153708155122,349.565948331671
alomar,0.0014832841323183083,24.883332243164134
alone,0.408520308422515,3892.5545632647186
along,0.09928096863434233,344.9307241148399
alot,0.0065940458707363404,100.23143334351151
alpha,0.006803718543599562,215.99206813424252
already,0.32175669941569784,795.2811659493078
alright,0.0016612166574397453,98.48774287963093
also,1.4956666690146705,808.0396342130929
alt,0.03884849969280992,315.9920317639362
alter,0.011744716765509295,395.5121269683847
altered,0.006365339975904214,269.6222269415484
alternate,0.011332729135660148,353.582258165283
alternative,0.030696583539718585,321.75447892289566
alternatively,0.021650681492565365,2249.0648444619396
alternatives,0.009341046553613341,265.99161581767316
although,0.1368638469856611,431.019000177429
altitude,0.011010522509742729,609.8031685611745
altogether,0.015089361992786736,536.3019515461655
aluminum,0.002231348062543943,49.00456960208219
always,0.19300822311585925,413.2736244229414
am,0.3973045498379594,237.25427544063461
ama,0.0019190618071529607,80.50392889976087
amateur,0.0064449603705257884,122.75437443355324
amazed,0.005189067652543163,203.31855164307706
amazing,0.007204066561342432,88.95757898479435
ambassador,0.009595799880927956,747.3743547856275
ambiguous,0.012822399890902978,1595.7628571682355
ambulance,0.001391291648298443,78.89413980869188
amd,0.0008399951940212491,29.26383348343847
amend,0.0012901875881939579,74.30186418890511
amendment,0.018979777505713145,258.1434264158245
amendments,0.0017881520439341797,88.14901673434015
america,0.03417687312095736,211.89994207132236
american,0.12364362845707857,580.1660101249606
americans,0.034528119199533316,323.5779753144018
ames,0.007453955061956787,145.96201303421782
ami,0.008145132825277816,309.6963177989222
amiga,0.005346105066617049,66.93266752459037
amino,0.0008747505389544013,44.242635257925905
ammunition,0.011481952954202932,1199.1512520685465
among,0.10059395899342932,472.6670198028713
amongst,0.08168741884430082,3055.065488500123
amount,0.06552546248193009,390.06626057362297
amounts,0.02020348953016672,649.5546041555322
amour,0.0036222288031681122,228.51082800444746
amp,0.003534182829970955,40.82233088155298
ample,0.0018417545255794466,122.40595124393678
amplifier,0.002325333635526922,57.98629344303069
amps,0.0013390261694162283,38.56480885442487
amusing,0.02418496515687255,954.9701353585699
an,4.472152809536402,1118.966075994377
analog,0.008371630827967392,142.33228763195189
analogous,0.0017010344513239829,110.67121446299443
analogy,0.05085917716799344,1602.542645014817
analyses,0.07034147980604905,4337.353869784759
analysis,0.03191689978562751,297.528371106388
analyst,0.002449483760094652,255.68293880531516
analyze,0.06262958605366221,7199.938646940889
anatolia,0.005074339773722009,287.0329387511017
ancestors,0.0015939485773719178,72.93808287749549
ancient,0.008402058813902177,161.4577111810007
and,5.58265822710065,246.3395057942687
anderson,0.006838504626211151,153.54873451681448
andersson,0.0022224096771263054,122.40222889020231
andre,0.0020220231306056027,106.69809565830916
andreas,0.001128060970095359,59.11810601321462
andrew,0.011219101334437133,102.35642724539484
andreychuk,0.0022752393325252847,230.89521571795152
andy,0.007297213124630088,117.44163371462884
anecdotal,0.0028046552888625936,123.22821644763202
angel,0.001550580804116837,89.65028159271513
angeles,0.019367658912851034,235.96558454534704
angels,0.008287113511267617,159.13575494626974
anger,0.011232065075466603,428.0916225054579
angle,0.030810856882976877,610.1906336527846
angles,0.003223359152699208,172.8080545869429
angry,0.0271393445271299,1057.7951728643156
animal,0.012384771137643058,216.18494737875463
animals,0.012176563026915277,136.53466464721885
animated,0.001094145902424016,60.95543575985184
animation,0.0055749936332570435,81.2314253759578
ankara,0.0039524154055949525,257.76843516146727
ann,0.0030905182023928113,106.55717567866353
anne,0.00276652443953473,235.1215261288421
anniversary,0.0010703851350649307,62.742538639946254
announce,0.17496715337415902,3141.0523607587015
announced,0.07432189203141369,909.4289829314472
announcement,0.014041494729998697,219.7744538630385
announcements,0.003533932335531578,159.41304847447992
announcer,0.001438074681684607,88.90090847778222
announcing,0.008948508024957454,1163.0520657670247
annoyed,0.005176385520036469,342.84980304370714
annoying,0.008632206984103179,158.8598437583623
annual,0.010109403703234675,144.78317924593165
anon,0.016210180358227237,1034.3762859118376
anonymous,0.04079230601446522,454.320431714407
another,0.42129435581098573,550.4223063496438
ansi,0.007138407141912941,329.9599272927595
answer,0.09892252930275254,277.7567540801296
answered,0.04899143209534375,977.5009552571363
answering,0.03100173470563626,1323.7185208040837
answers,0.059194783275226835,469.3711971815667
antenna,0.003678208672867716,71.5411728746061
antennas,0.0009684553812877503,62.248009808317356
anthony,0.001994256987592472,71.36222691437965
anti,0.06384381512576887,371.98486179095624
antibiotics,0.003635253218951646,173.14390613394448
any,1.223351663947947,389.010593029606
anybody,0.07226019288855899,186.94231373525184
anyhow,0.002420170964162348,126.15300876307889
anymore,0.01080699734552999,125.1604154443059
anyone,0.3867137938531465,285.0026412297143
anything,0.2711276380113971,397.57049890524996
anytime,0.003478726654906453,136.845360004476
anyway,0.9795272386384767,3736.332345413029
anyways,0.004965323504742821,207.85550300328927
anywhere,0.05852188036249401,632.971125360862
ao,0.0022776747020778884,140.0137633548545
aol,0.0017087022737958533,120.34808288626775
ap,0.010162066684047726,343.3022365486926
apart,0.04841881199906644,766.1286176456375
apartment,0.004743063998812671,188.1207892964811
api,0.006451405111240298,345.44923047229383
apollo,0.014644290170651634,383.40447873477615
apologies,0.005322488450106107,232.9964771513103
apologize,0.028765765397736273,1004.0654019574303
apology,0.003344953736086246,304.82340650354155
apostle,0.002824194716943453,102.11333144703957
apostles,0.004664864638300482,199.00320738660318
app,0.005858486593609099,97.25642716152952
apparent,0.06644357966684639,1649.1967677569608
apparently,0.29794480035561133,2418.573888581996
appeal,0.00880245528358823,282.82351606219675
appealing,0.004945386006307055,636.570068760322
appeals,0.0020640100283535493,110.49134637154572
appear,0.04448147480755444,319.34326346957283
appearance,0.017301777237962914,292.49258008030915
appearances,0.0013352556889607372,70.36708048825226
appeared,0.024827793842331334,252.48863080975875
appearing,0.04584187268279757,3582.2362421351736
appears,0.06586405949392361,435.1611822565127
appended,0.0011105490942082525,78.48743579877836
apple,0.019909241374841923,68.98215187936385
applelink,0.0007921198966828367,36.249823744696634
apples,0.0013478698585124508,106.21831221287242
appletalk,0.002792526980918814,150.1830995460899
applicable,0.005240411782259733,150.9825394332712
application,0.044824475487578626,181.53342327070575
applications,0.07604903625681833,519.659282001703
applied,0.32121841250603483,5403.840714124447
applies,0.17147849388061956,4027.0136541762154
apply,0.022480053158970056,185.6288906158166
applying,0.00605052189737047,206.29548271991217
appointed,0.005926285063478711,163.0160056648849
appointment,0.005630500549996513,490.95463587565575
appreciate,0.0480594946194711,264.32335761399844
appreciated,0.059816377058718104,199.28557695451158
approach,0.04134926680150471,354.8269414803234
approached,0.011001612644158387,951.5541143175384
approaches,0.007468558734743646,172.01004987402217
approaching,0.011462463952421228,651.7408286240136
appropriate,0.0346900578271951,376.5191346177266
approval,0.05045286354160839,4749.0826825526965
approve,0.022166241601554726,1419.8571086073475
approved,0.027625100776491933,630.5871668581774
approx,0.01283249188974124,875.2227678783793
approximate,0.0018369824490469928,106.22245244318238
approximately,0.007151511473834539,101.15505496654887
apps,0.005122709675494104,84.50189108461565
apr,0.031993707795384164,147.95393641638995
april,0.06451747626724852,239.32931236316017
aq,0.002394456748751533,143.9312402933287
ar,0.002549634521070842,83.80701121583216
arab,0.014823012978518844,132.25358439729166
arabia,0.0027240683842249093,185.40670422065818
arabic,0.0021353703659008853,79.9719997340996
arabs,0.012542337480188081,162.79467201557173
arafat,0.001018318799930732,57.30889857576071
arbitrarily,0.00115106163265005,83.27552265916651
arbitrary,0.005401636540164478,95.70767885227148
arbor,0.003711004471605366,349.7210491523628
arc,0.007869753091598769,321.27182322476443
arcade,0.0014650852558531708,91.54950845098529
archie,0.004714627154322863,142.6314789779662
architect,0.004044801530224966,438.4600852489861
architecture,0.008407732629163325,280.91177610694945
architectures,0.0010184388646334946,57.2753518035896
archive,0.06714128024568354,700.6100218647065
archived,0.010860432247984853,924.9279226498287
archives,0.008194865874864447,205.24496405367447
are,1.9108548772059892,263.3150226239098
area,0.22230992457588558,785.3169038576822
areas,0.04354486807635594,357.11730718889015
aren,0.5082307749188575,2810.670267986315
arena,0.004234762122419447,127.56167634777907
arf,0.00756920934270015,306.10895574609935
arg,0.0015169227438127922,128.32492876859462
argc,0.001960825892275677,115.40064346728637
argic,0.013810755703160241,161.3525294902048
args,0.001268295682140806,72.02576035868472
arguably,0.0029051063994075654,203.2414310634234
argue,0.03485924281472946,310.98718639731356
argued,0.07145635178828712,2864.700876358398
arguing,0.021344507961717385,364.736210135889
argument,0.05854561222190377,242.37176052401693
arguments,0.07700459598026674,757.7385119182543
argv,0.0013985657559054665,70.476194060319
arise,0.025018597938921364,1713.146212786627
arises,0.002535450791104348,151.10264162770494
aristide,0.0010820741815823558,75.19668571162106
arithmetic,0.006471129156442881,307.5712863908634
arizona,0.006371098912874262,182.95459246519567
arlington,0.007084053964305472,433.52571024915824
arm,0.010215927230142145,133.93360608919002
armed,0.046752793224877714,639.3434414692272
armenia,0.02177134287038271,258.8209375734548
armenian,0.009665158643968693,68.29699438894811
armenians,0.010606405587167099,79.66648407192174
armies,0.0015009694922593375,109.10767036837714
armor,0.00306509607521863,243.9231276481631
armored,0.006039314602987993,316.6797198845342
arms,0.033034372362503714,310.63696224276913
army,0.02851056573338368,223.17971710698384
around,0.3599281796230727,536.6341285772053
arrange,0.03460515790668566,16097.088928716224
arranged,0.006046103404317277,158.86186933551568
arrangement,0.003421402235519553,125.69489304285528
array,0.016867274028847877,711.0073255113782
arrays,0.0014907720695278904,90.96717759849015
arrest,0.01033075950886822,420.20586156172135
arrested,0.0287115672056573,955.714350923979
arrival,0.0023497227459150128,149.46988704336877
arrive,0.015621933329973721,1649.6067051555053
arrived,0.007410637829016501,135.8161302284935
arrives,0.0017499743993301105,121.62112573881548
arriving,0.002299466986265691,181.38336571409883
arrogance,0.012205919357265727,330.1349547402177
arrogant,0.003731098995054187,89.28743465765262
arrow,0.0009074353172354957,55.53369184535935
art,0.015211320465906416,162.53260223788106
arthur,0.004885624663736365,150.16751146658322
article,0.09530006956429206,255.41275668841647
articles,0.08499619409614,683.2997619324142
artificial,0.004631923602524178,162.73709056227318
artillery,0.0025728203219394404,130.10038094987928
artist,0.008408596750515506,507.2379757278623
artists,0.001924229614499119,154.06331136017715
arts,0.005437842242123427,271.82112251563905
artwork,0.006453892298551055,880.143642580587
aryan,0.0046171066311426635,336.70202015919983
as,1.9812969711352668,310.789436143197
asala,0.0029577204617065866,114.38316565385634
ascension,0.002689881741352729,255.10051748608868
ascii,0.010143156984356421,185.34456570090674
ashamed,0.0016904048499795988,91.07114211565579
asia,0.001286343462098768,69.68982517317095
asian,0.001215975888225695,67.26962451880402
aside,0.05953048363061871,613.7347480779104
ask,0.1457656524039504,338.9782065809523
asked,0.0900706641648016,335.9456508133428
asking,0.04922589918674972,213.71548168838007
asks,0.017980340170027958,550.6440004619012
asleep,0.0037448181866028265,353.8855080793652
aspect,0.017006687359841156,406.6679985922139
aspects,0.01615114612674741,181.25241758111846
ass,0.05338918928300822,917.949135365371
assault,0.01746128392241715,272.18696888272217
assaults,0.004001130899857923,229.6204568705399
assemble,0.0019301085265756638,84.21450200066856
assembled,0.003442239850566109,92.52256304556431
assembler,0.002018480552276923,96.28346807324212
assembly,0.0063514074032135935,91.21040223688898
assert,0.03110379567888274,822.3161489459575
asserted,0.00316437125198992,282.814716444801
asserting,0.0050767281799114945,583.436871113436
assertion,0.010492700517494624,347.8833414800073
assertions,0.005629269792494759,354.8386667092747
asserts,0.0010443301638470208,73.3137903855137
assess,0.0020175787304422105,97.21917573862412
assessment,0.08138120438216453,6634.440610200048
asshole,0.0037014743675870348,217.40299021034932
assign,0.006043439877990591,344.5116226605159
assigned,0.0033945906842349333,92.7754975322003
assist,0.02543671300637788,916.0927992510086
assistance,0.010919845533568425,217.63454326890198
assistant,0.0032539242244302023,84.46815153574943
assisted,0.0025581121117958187,139.08836422510956
assists,0.002279620230381563,112.26932666438336
associate,0.03098517808542897,1655.1752829240104
associated,0.07659413574846144,1213.9714149793951
associates,0.0034632969171537464,233.24076219787509
association,0.03708124012839068,677.4848691510975
associations,0.0013827906562704126,83.35637165961253
assume,0.0773084198225902,317.04086891714127
assumed,0.15215172865321777,2400.653416078911
assumes,0.005734676240167945,106.03638150263104
assuming,0.045091147023499915,259.30748768238544
assumption,0.03589141122106446,565.1323549951337
assumptions,0.011426918229238506,335.88529179838423
assurance,0.0010880241774913503,55.499477062994394
assure,0.004369193709210881,199.7306717452401
assured,0.005381571388876943,164.17376046862478
asteroids,0.003928032611383922,297.7957029156001
astray,0.009041123351094959,1174.351027486078
astro,0.008456492098855675,294.14628615591727
astronaut,0.0024347222935838537,157.33142544914983
astronomical,0.002727952512224009,136.4942840719228
astronomy,0.006981750749814548,192.27478751817827
astros,0.002814420991152705,159.95766650365633
asynchronous,0.0013414973867542353,69.25414301223682
at,1.9118571754158327,433.3338566523678
atari,0.0012728354379732735,49.229571662307414
ate,0.0029483246225538115,110.5508826433746
atf,0.004474830703168467,138.54892378607016
atheism,0.009038735328327108,101.51882075864935
atheist,0.014448516695115595,171.78220177488575
atheists,0.008552186535597209,110.13058751197693
athena,0.011598623251564105,381.82885564883793
athens,0.002844590743942717,124.1348994969192
ati,0.006377986687501746,88.16741425952051
atlanta,0.008366307927489842,152.8086615142952
atlantic,0.015539000668298188,922.3681711855338
atlas,0.0015508861550101432,70.18879714803617
atm,0.000860773946485435,42.42648266831367
atmosphere,0.00502355041845253,133.55216244327457
atmospheric,0.011442179669634229,757.184688002122
atomic,0.002352662473392588,101.96869836693149
atoms,0.0012616056698463065,54.818349403948474
atrocities,0.05281985702854507,3013.625463291396
att,0.00522488550485992,93.98530960086295
attach,0.0027629410810445574,133.8904477977834
attached,0.008840335266654068,125.90734076788623
attack,0.034911768391405015,222.84612956946265
attacked,0.019744176787627382,378.2434908217195
attacker,0.00557954398692758,329.9346578001609
attacking,0.07016867436405061,1184.9603396106224
attacks,0.028276536309642695,332.92798008665363
attempt,0.03967731805849365,304.91270027360713
attempted,0.027398676001605976,865.7869144437832
attempting,0.019475115015340102,417.6938511711434
attempts,0.02016655141481585,249.83318256209517
attend,0.003528466389457837,87.7985011854618
attendance,0.0012164673137404166,77.88630105915337
attended,0.003325857764760573,171.6171309638879
attendees,0.004645692564828892,421.99629547794336
attending,0.0017458971609911702,70.47592452724807
attention,0.03384060020404162,299.2219973229984
attitude,0.09143319495125928,1276.476134594434
attitudes,0.0044655489569342096,134.082087618244
attorney,0.01326197698718793,379.3248345529998
attraction,0.0010758111999449131,74.42514511748992
attractive,0.0021061242937588957,97.14038849299378
attribute,0.005458863198484832,256.29235563043716
attributed,0.004517902123918402,200.16501944970096
attributes,0.022126852476951724,1007.6860201652286
au,0.03761109644959871,438.0673798596526
audience,0.013304460762164237,578.0651576941112
audio,0.00900501517683514,84.80483968835554
aug,0.006661888469361784,302.3733846462573
august,0.052077888991931255,1237.7639784329938
austin,0.006640142648622949,185.75526330810047
australia,0.033918812349226946,698.0187394754236
australian,0.0029742711154067706,117.17758456376325
austria,0.002685181817763586,111.29846379737828
authentic,0.010299434131737693,492.4642162310733
authentication,0.01029059811625551,906.0816904146058
authenticity,0.006864256122325042,940.0889150552808
author,0.044957836977153984,395.55290511327615
authored,0.00966921611612803,461.5105132272929
authorities,0.018633226983227988,250.7916788335402
authority,0.041073472821693234,374.5250625119681
authorization,0.004794097569719746,212.01230288085898
authorize,0.009980059738627253,1192.3006473445446
authorized,0.008375333137711084,173.39259657516354
authors,0.06640234437794099,1643.2846357392477
authur,0.0010992957716368552,77.17332708681579
auto,0.01927577124585928,183.14702238245073
autocad,0.0023889911382124207,191.52012835045295
autoexec,0.0019074781816541748,72.45374133983393
automated,0.003500151930578917,104.5374513650863
automatic,0.013991914041185992,144.45968421651173
